score,label,timestamp
23.81168556213379,a man walking down the street,353.5
23.7305850982666,a man on the street is shown in this image,77.0
23.72757339477539,a street with cars and buses,171.5
23.718303680419922,two men walking across a street,220.5
23.71254539489746,"a building in the city of kiev, ukraine",180.0
23.683731079101562,"a building in the city of kiev, ukraine",362.5
23.682348251342773,a man with glasses and a beard on the street,322.0
23.64212989807129,a man in a suit and tie on a tv screen,297.0
23.577289581298828,a man with a beard and glasses on the street,324.0
23.491865158081055,a man in the middle of a city,40.5
23.47176170349121,a city street with cars and buses,170.5
23.46514892578125,a man in a black jacket and glasses on the street,343.5
23.44587516784668,a man in a black jacket and glasses on a street,226.0
23.444486618041992,two men walking down the street,224.5
23.443744659423828,a man standing in front of a building,107.0
23.433151245117188,a building with a cell phone in it,255.0
23.38469886779785,a man walking down the street in front of a building,25.5
23.359174728393555,a man with a cell phone in front of a building,12.0
23.350690841674805,"the scene on the street in berlin, germany",80.5
23.33586883544922,a man with a beard and glasses on the street,342.5
23.334455490112305,a man walking down the street,243.5
23.312162399291992,a man in a suit and tie on a tv screen,231.5
23.293434143066406,a man with a beard and glasses on the street,9.5
23.29119110107422,the scene in the aftermath of a building in the city,189.5
23.286561965942383,a man walking down the street,217.5
23.28022575378418,a man standing in front of a building,113.0
23.274229049682617,a building that has been destroyed by fire,26.5
23.26344108581543,the scene on the street in the city,81.0
23.26292610168457,a man holding a gun in front of a building,73.5
23.141036987304688,a man with glasses on the street,327.5
23.129087448120117,a man in a suit and tie on a tv screen,308.0
23.123558044433594,a man in a suit and tie on a tv screen,306.5
23.077919006347656,a man with a beard and glasses on the street,286.0
22.992773056030273,a man in a black jacket and glasses on the street,336.5
22.986722946166992,a man with a beard and glasses on the street,228.5
22.904895782470703,a street scene with a bus and cars,83.0
22.90183448791504,a building that is on fire,370.0
22.89798355102539,two men walking across a street,223.5
22.897085189819336,a man in a suit and tie on a tv screen,291.0
22.89623260498047,a man in a suit and tie on a tv screen,317.0
22.843780517578125,a street with a red car in the middle of the street,249.0
22.817903518676758,a man with glasses on the street,266.0
22.81081199645996,a man in a suit and tie on the street,75.0
22.79736328125,a building that has been destroyed by fire,381.0
22.712818145751953,a man in a suit and tie standing on the street,235.0
22.705167770385742,a man in a suit and tie on a tv screen,299.5
22.698989868164062,a man in a black jacket and glasses on the street,266.5
22.682716369628906,a man with a cell phone in front of a building,15.0
22.661252975463867,a man with a beard and glasses on the street,279.0
22.65557289123535,a street with cars and a sign,173.0
22.647323608398438,a man in a black jacket and glasses on the street,230.0
22.62613868713379,a man with glasses and a cell phone in front of a building,91.0
22.6189022064209,a man on the street with a camera,340.0
22.579627990722656,a man on the street with a camera,164.0
22.56988525390625,a man in the middle of a city,30.0
22.558069229125977,a man with a beard and glasses on the street,96.5
22.547658920288086,a man riding a motorcycle on the street,357.5
22.545534133911133,the scene at the scene where a man was stabbed,87.0
22.540611267089844,a man standing in front of a building,130.0
22.519489288330078,a man in a black jacket and glasses on the street,93.5
22.50615119934082,a man standing in the middle of a street,354.0
22.49179458618164,a man in a black jacket and glasses on the street,287.5
22.490365982055664,a man in a black jacket and glasses on the street,329.0
22.457666397094727,a man standing in front of a building,125.5
22.446239471435547,a man with a beard and glasses on the street,12.5
22.44222640991211,a man in the middle of a city,111.0
22.438905715942383,a man standing in front of a building,50.0
22.399539947509766,a man in the middle of a city,126.0
22.364410400390625,a man with a cell phone in front of a building,90.0
22.355018615722656,a man in a black shirt and glasses on the street,325.5
22.280927658081055,a man walking down the street,4.5
22.27970314025879,a man walking across a street,221.5
22.259321212768555,a man in a suit and tie,238.0
22.257774353027344,a man in a black jacket is seen on the street,353.0
22.25424575805664,two people walking across a street,219.5
22.234277725219727,a man on the street with a camera,358.0
22.214723587036133,a man in a suit and tie walking down the street,244.0
22.207073211669922,a man in a suit and tie standing on a street,233.0
22.198410034179688,a man in a suit and tie on a television screen,71.5
22.174213409423828,a man with a beard and glasses on the street,5.5
22.064477920532227,a building with a camera on it,250.0
22.038780212402344,a man in a black jacket and glasses on the street,333.5
21.998504638671875,a man on the street with a camera,323.0
21.978689193725586,a man on the street with a camera,74.5
21.94802474975586,a man in the middle of a street,166.0
21.91295051574707,a man with a beard and glasses is shown on the screen,278.5
21.887510299682617,a man with a beard and glasses on the street,33.5
21.81293487548828,a building that is on fire,207.0
21.781787872314453,a man in a black jacket and glasses on the street,24.0
21.757463455200195,a street with a building in the background,249.5
21.7560977935791,a man with a beard and glasses on the street,122.0
21.730796813964844,a building that has been destroyed by fire,191.0
21.7037410736084,a man on the street with a red umbrella,100.0
21.68552017211914,the scene at the scene where a man was killed in a car,179.0
21.684980392456055,a man on the street with a cell phone in his hand,246.0
21.66683006286621,the scene at the scene where a man was killed,80.0
21.634788513183594,a man with a beard and glasses is shown on the screen,156.5
21.602108001708984,a man with a beard and glasses on the street,106.0
21.59652328491211,a man with a beard and glasses on the street,43.0
21.587501525878906,the scene in the aftermath of a building that was hit by a fire,188.5
21.566492080688477,a man holding a cell phone,246.5
21.54159927368164,a man on the street with a cell phone in his hand,92.5
21.5082950592041,a car driving down a street,200.0
21.479978561401367,a man in the middle of a street,77.5
21.40127944946289,a man in a black jacket and glasses on the street,149.5
21.392934799194336,a man in a black jacket and glasses on a street,17.5
21.370346069335938,a man with a beard and glasses is shown in a video screen,273.0
21.36843490600586,a man in a black jacket and glasses on the street,153.5
21.29417610168457,a man on the street with a cell in his hand,94.5
21.29354476928711,a fire in the city of detroit,184.0
21.2911376953125,a man with a beard and glasses on the street,102.0
21.267553329467773,the scene at the scene where a man was killed in a car,84.5
21.237485885620117,a city street with a red and white sign,171.0
21.236682891845703,a man with a beard and glasses is shown in a video,49.0
21.233774185180664,a man in a black jacket and glasses on the street,21.0
21.209918975830078,a man on the street with a camera,243.0
21.175434112548828,a man in a black jacket and glasses on the street,116.5
21.1619873046875,a man with a beard and glasses is shown on the screen,161.0
21.12615394592285,a man with a beard and glasses is shown in a video,34.0
21.09195899963379,a man in a black shirt and glasses on the street,288.5
21.056034088134766,a man in the middle of a street,185.0
21.044872283935547,a man in a black shirt and glasses on the street,351.0
21.042512893676758,a man in the middle of a street,247.5
21.00760269165039,a man in a black jacket and glasses on the street,123.0
20.998428344726562,a street with cars and buildings,170.0
20.983535766601562,a man with a beard and glasses on the street,143.0
20.978803634643555,a man in a black jacket and glasses on the street,53.0
20.97844123840332,a man in a black jacket and glasses on the street,146.5
20.9676570892334,a man in the middle of a street,79.5
20.961240768432617,a man in a suit pointing at the camera,182.0
20.93321418762207,a building in the middle of a city,180.5
20.923046112060547,a man on the street in front of a building,6.5
20.922996520996094,a man in the middle of a city,89.0
20.823816299438477,a man in a black jacket and glasses is shown on the screen,138.0
20.810510635375977,a man in a black coat and glasses on the street,228.0
20.784645080566406,a man in a black shirt and glasses on the street,31.0
20.776643753051758,a building that is on fire,211.0
20.76082992553711,a man in a black jacket and glasses on the street,132.5
20.7438907623291,a man pointing at the camera,79.0
20.736862182617188,a man in a suit and tie walking down the street,227.5
20.67021369934082,a man in a black jacket and glasses on the street,279.5
20.624727249145508,a man with glasses and a beard is shown in a video screen,57.0
20.620769500732422,a man with glasses and a cell phone,96.0
20.600513458251953,a man in a black shirt and glasses on the street,20.5
20.591489791870117,a man in a black jacket and glasses on the street,119.0
20.57440948486328,a man walking across a street,218.5
20.55121612548828,a man with a beard and glasses is shown in a video screen,274.5
20.48471450805664,a man in a black shirt and glasses on the street,23.0
20.46748924255371,a man with a cell phone in front of a building,10.0
20.459501266479492,a man in a black jacket is shown on the screen,339.5
20.45085906982422,a man in a black jacket and glasses is shown on the screen,58.5
20.39101219177246,a man on a cell phone,11.0
20.306766510009766,a man with glasses and a beard is shown on the screen,58.0
20.306421279907227,a man in a black jacket and glasses is shown on the screen,54.5
20.291851043701172,a man in a black shirt is shown on the screen,13.0
20.288162231445312,a man in a black jacket is shown on the screen,352.5
20.255985260009766,a building that has been destroyed by fire,187.5
20.21721649169922,a man in a black shirt is shown on the screen,3.5
20.210893630981445,a man in a black shirt and glasses on the street,136.5
20.18232536315918,a man in a black shirt and glasses on the street,144.5
20.181041717529297,a man in a black jacket and glasses is shown on the screen,352.0
20.067441940307617,a man with a beard and glasses on the street,158.5
20.026330947875977,a man on the street with a camera,248.0
20.006351470947266,a man in a black jacket and glasses on the street,274.0
19.98104476928711,a man in a black shirt and glasses on the street,123.5
19.968738555908203,a man in a black shirt and glasses on the street,283.0
19.940019607543945,a man with a beard and glasses is shown in a video screen,51.0
19.91557502746582,a man in a black shirt is shown on the screen,349.5
19.85799789428711,a man in a black jacket and glasses is shown on the screen,121.5
19.857566833496094,a man in a black jacket and glasses is shown on the screen,112.5
19.848493576049805,a man in a black jacket is shown on the screen,162.5
19.847164154052734,a man in a black shirt is shown on the screen,92.0
19.84682273864746,a man with glasses and a beard is shown on the screen,46.0
19.827064514160156,a man in a black jacket and glasses is shown on the screen,348.0
19.825809478759766,a man in a black shirt and glasses on the street,56.5
19.694305419921875,a man in a black shirt and glasses on the street,157.0
19.678585052490234,a fire in the middle of a city,186.5
19.664249420166016,a man in a black shirt and glasses on the street,159.5
19.657880783081055,a man in a black jacket and glasses is shown on the screen,23.5
19.601966857910156,a man with a cell phone in his hand,14.0
19.57111358642578,a man in a black jacket and glasses is shown on the screen,287.0
19.567359924316406,a man in a black jacket and glasses is shown on a television screen,281.0
19.55319595336914,a man in a black shirt and glasses on the street,120.0
19.512237548828125,a man on a street with a cell phone in his hand,7.0
19.49791717529297,a man in a black shirt and glasses on the street,99.5
19.49151039123535,a man in a black shirt and glasses is shown on the screen,55.5
19.470762252807617,a man in a black shirt and glasses is shown on the screen,114.0
19.434322357177734,a man in a black shirt and glasses on the street,42.0
19.399728775024414,a man in a black shirt and glasses on the street,150.5
19.380550384521484,a man in a black jacket and glasses is shown on the screen,142.0
19.316970825195312,a man in a red shirt is shown on the screen,88.5
19.296085357666016,a man in a black jacket and glasses is shown on the screen,268.5
19.295719146728516,a man on a cell phone,16.5
19.287656784057617,a man in a black jacket and glasses is shown on the screen,157.5
19.27834129333496,a man in a black shirt and glasses is shown on the screen,284.5
19.27753448486328,a man in a black shirt and glasses is shown on the screen,161.5
19.244728088378906,a man in a black jacket and glasses is shown on the screen,128.0
19.15528678894043,a man in a black shirt and glasses is shown on the screen,350.0
19.116104125976562,a man in a black shirt and glasses is shown on the screen,127.5
19.083723068237305,a man in a black shirt and glasses on the street,147.0
19.071033477783203,a man in a black shirt and glasses is shown on the screen,32.0
18.99036407470703,a man in a black jacket and glasses is shown on the screen,273.5
18.90726089477539,a man in a black shirt is shown on the screen,44.0
18.797046661376953,a man on a cell phone,91.5
18.788013458251953,a man in a black jacket is shown on the screen,33.0
18.758525848388672,a man in a black jacket and glasses is shown on the screen,151.0
18.756166458129883,a man in a black shirt and glasses is shown on the screen,105.0
18.61788558959961,a fire in the middle of a city,88.0
18.33441162109375,a man with glasses and a beard in front of a building,27.5
18.321645736694336,a man in a black shirt and glasses is shown on the screen,158.0
18.310962677001953,a man in a black shirt and glasses is shown on the screen,52.0
18.148574829101562,a man in a black shirt and glasses is shown on the screen,45.5
17.280332565307617,a man in a suit and tie is shown on the screen,272.5
