score,label,timestamp
29.683135986328125,a military vehicle driving down a street,280.0
29.667165756225586,a woman standing at a podium,525.0
29.61334228515625,a car that was set on fire,135.5
29.594480514526367,a woman standing in front of an armoured vehicle,50.0
29.589101791381836,a man in a suit standing at an airport,471.0
29.58898162841797,a man standing in front of a pile of bottles,157.0
29.579221725463867,a woman sitting at a desk in front of an airplane,412.0
29.5290584564209,a woman in a purple dress walking through an office,565.5
29.401247024536133,a crowd of people in a building,551.5
29.38665008544922,a man standing in front of a map,170.5
29.3704776763916,a television screen with a group of people on it,359.0
29.36836051940918,a large plume of smoke is shown in this image,54.0
29.288665771484375,a fire in the water near a building,51.5
29.23440933227539,a woman standing at a podium,579.0
29.161222457885742,two women on a tv screen,674.5
29.140214920043945,a large plume of smoke rising from a chimney,55.0
29.123952865600586,a building with a flag on top,439.5
29.044570922851562,a large crowd gathered around the monument,703.5
29.04058837890625,a television screen showing a video of a group of people,358.5
28.95029640197754,a woman in a yellow scarf holding a flag,684.5
28.944854736328125,a woman sitting in front of a soccer ball,751.5
28.933706283569336,a man in a suit standing in an airport,470.5
28.912328720092773,a woman sitting in front of a soccer ball,765.0
28.883914947509766,a city with clouds in the sky,119.5
28.85426139831543,a crowd of people holding signs,700.5
28.838809967041016,a crowd of people holding signs,690.5
28.586013793945312,soldiers talking to each other soldiers,272.5
28.53101348876953,the weather map for the uk,852.5
28.520898818969727,military vehicles parked in a parking,278.0
28.495208740234375,a military truck driving down a street,267.0
28.427410125732422,smoke billowing out of a building,59.5
28.36761474609375,a woman holding a soccer ball,756.5
28.288482666015625,a fire burning in a building,137.0
28.23729133605957,a man in a red jacket,187.5
28.17919158935547,a large room filled with people,355.0
28.165992736816406,a man and woman on a tv screen,184.0
28.138341903686523,a large crowd at a rally,688.5
28.107999801635742,two people standing at a podium,304.5
28.073801040649414,a sign with the words swt on it,339.0
28.0467472076416,a building with flags in front of it,447.5
28.024171829223633,a man in a suit talking on a cell,456.5
28.022911071777344,a building with a flag on top,341.0
27.967561721801758,a woman holding a soccer ball,766.0
27.916337966918945,a woman speaking at a podium,311.0
27.888410568237305,a world map with a blue background,0.0
27.88764190673828,a man and a woman on a tv screen,183.0
27.842321395874023,a weather map and a weather map,857.0
27.83946990966797,a bear standing on a street,156.5
27.78996467590332,the weather map for the uk,890.5
27.73587989807129,a woman standing in front of an airplane,409.5
27.725406646728516,a futuristic office with a world map on the wall,8.0
27.719467163085938,a military vehicle driving down the road,279.5
27.698471069335938,a large plume of black smoke rising from a lake,58.0
27.677749633789062,a woman and a man on a tv screen,179.5
27.67291259765625,a woman standing at a podium,541.0
27.625455856323242,a large room filled with people,498.5
27.595510482788086,a woman standing in front of an airplane,395.5
27.58596420288086,a blue and white background with a white border,825.5
27.55732536315918,a large room with people in it,500.5
27.545124053955078,a city with smoke coming out of it,126.5
27.478435516357422,a person on a television screen,306.0
27.47760009765625,a woman speaking into a microphone,555.0
27.395233154296875,a large room filled with people,572.5
27.354135513305664,"a sign that says,'swt '",337.5
27.33746910095215,a woman sitting at a desk,536.5
27.333898544311523,a woman sitting at a table in the european parliament,369.0
27.299083709716797,a large cloud in the sky over a city,123.0
27.28199005126953,a woman speaking into a microphone,564.0
27.210872650146484,a woman standing at a podium,310.5
27.20020866394043,a woman and a man on a tv screen,22.0
27.128427505493164,a group of people holding flags,684.0
27.084901809692383,a woman with a soccer ball,754.5
27.05970573425293,the weather map for the uk,855.0
26.91396141052246,a man with his eyes closed,88.0
26.898130416870117,a woman in a suit on a tv screen,604.0
26.867830276489258,the european flag and the european flag,328.0
26.855527877807617,a man looking into the camera,88.5
26.844276428222656,a woman sitting in front of an airplane,403.0
26.816513061523438,a woman and a man on a tv screen,910.5
26.74803924560547,a group of people sitting at desks,450.0
26.726646423339844,the interior of a futuristic car,7.0
26.72258186340332,a courtroom with people in it,479.0
26.71141242980957,a bridge and a building in the background,84.0
26.6981258392334,a woman sitting in front of an airplane,410.5
26.650489807128906,a woman sitting in front of an airplane,408.5
26.642425537109375,a large group of people marching down a street,699.5
26.57607650756836,the google logo on a screen,90.5
26.506526947021484,a plane that crashed in the forest,174.0
26.48306655883789,a man in the back seat of a car,140.0
26.473350524902344,a group of soldiers standing in front of a building,270.5
26.46371841430664,a woman sitting in front of a microphone,562.0
26.462438583374023,an aerial view of a city at night,299.5
26.461217880249023,a man and woman on a tv screen,246.5
26.41809844970703,a meeting room with people sitting at tables,354.5
26.41706657409668,a woman and a man on a tv screen,259.0
26.412206649780273,a woman sitting at a desk,539.5
26.406888961791992,a sign that says swt,340.0
26.397384643554688,a group of people in suits and masks,372.0
26.39557647705078,a fire burning in a field at night,133.5
26.318769454956055,a woman sitting at a desk,534.5
26.291202545166016,a woman crying in the dark,152.0
26.285686492919922,a meeting room filled with people,354.0
26.242910385131836,a group of people wearing masks,373.5
26.241500854492188,a man in a suit sitting at a desk,484.5
26.22170066833496,a large crowd of people in a park,688.0
26.208703994750977,a man standing at a podium with a flag behind him,113.0
26.195241928100586,the wreckage of a plane that crashed on the side of the road,175.0
26.179224014282227,a woman speaking at a podium,308.0
26.14693260192871,a building that is covered in scr scr scr scr scr scr scr scr scr sc,302.5
26.11307716369629,a man standing at a podium in front of a flag,110.5
26.05284309387207,a group of people sitting in a room,451.5
26.035120010375977,a fire burning in the dark,131.5
25.998016357421875,a woman standing in front of a television screen,12.5
25.99091148376465,a flag flying in the wind,282.0
25.977205276489258,a man standing at a podium in front of a flag,97.5
25.968631744384766,a building with flags flying in front of it,445.5
25.927873611450195,a person holding a cell phone,95.0
25.919105529785156,two men in suits sitting at a table,452.5
25.9177188873291,a man in a suit sitting at a table,67.5
25.890989303588867,a large crowd of people walking down a street,677.5
25.887624740600586,a crowd of people in a building,584.5
25.878108978271484,a truck driving down a street,266.5
25.855382919311523,a man standing at a podium in front of a flag,118.0
25.85167694091797,a woman in a blue suit,538.0
25.848840713500977,a man in a suit sitting at a podium,486.0
25.81844139099121,a woman and a man on a tv screen,265.5
25.79014778137207,a crowd of people in a room,586.5
25.707908630371094,a soldier standing on top of a military vehicle,134.0
25.594459533691406,a forest fire in the woods,172.5
25.578506469726562,a building with scr scr scr scr scr scr scr scr scr scr scr sc,302.0
25.561492919921875,a christmas tree in front of a building,300.0
25.559717178344727,the wreckage of a plane that crashed on the side of a road,174.5
25.556133270263672,a man in a suit and tie standing at a podium,465.0
25.54852867126465,a large cloud in the sky,121.5
25.513734817504883,a bridge over a river with a building in the background,86.5
25.49945640563965,a woman in a suit and tie,619.0
25.474857330322266,a man standing at a podium with a flag behind him,99.0
25.47465705871582,a man in a suit standing at a desk,507.0
25.431222915649414,a man standing at a podium with a flag behind him,110.0
25.425399780273438,a man in a suit standing at a podium,514.5
25.39482307434082,a woman sitting at a desk,526.0
25.38759994506836,a woman in a suit and white shirt,660.0
25.386579513549805,a man in a suit shaking hands with another man in a suit,373.0
25.372739791870117,a fire in the middle of a river,52.0
25.36007308959961,a weather map with different weather conditions,900.0
25.332748413085938,a man standing at a podium,512.0
25.30758285522461,a woman in a suit and tie,615.5
25.282337188720703,a large room with people in it,479.5
25.281938552856445,a woman in a suit and tie,613.0
25.237375259399414,a weather map and a weather map,891.0
25.223081588745117,a weather map with clouds and sun,891.5
25.168615341186523,a man in a suit and tie holding a microphone,386.0
25.159360885620117,a woman and a man on a tv screen,419.0
25.132997512817383,a woman in a suit and a man in a suit on a tv screen,745.5
25.101688385009766,a woman in a suit on a tv screen,729.5
25.088726043701172,a car that has been hit by a fire,141.5
25.043519973754883,a woman in a suit and tie,609.0
25.028749465942383,a woman in a white suit sitting at a desk with a world map in the background,906.0
25.01361846923828,a world map with the words kureuch,779.5
25.005067825317383,a metal fence with a building in the background,343.0
24.99374771118164,an armoured vehicle is seen in this image,135.0
24.99295425415039,a woman sitting next to a man in a suit and tie,21.0
24.98042106628418,a man holding a sign that says'i am i am i am i am i am i am i am i am i,682.0
24.924978256225586,a tv screen with a man in a suit and tie,9.5
24.922428131103516,a group of people wearing face paint,697.0
24.90121841430664,a fire burning in the sky,127.5
24.89838981628418,a woman in a suit and white shirt,656.5
24.776321411132812,a woman in a suit and a man in a suit on a tv screen,744.0
24.740005493164062,a tv set with a man on the screen,10.5
24.736099243164062,a woman in a suit and white shirt,670.5
24.719614028930664,a world map with the words kureuch,819.5
24.694135665893555,a woman in a suit on a tv screen,741.0
24.62007713317871,a man in a suit sitting at a table,495.0
24.614595413208008,a woman in a suit and white shirt,666.5
24.594223022460938,a man in a suit sitting at a podium,517.0
24.589223861694336,a woman in a suit and a man in a suit,16.5
24.587005615234375,a woman in a white suit and a man in a suit,15.5
24.58658790588379,a woman in a suit and white shirt,635.0
24.586183547973633,a woman in a suit and tie,604.5
24.56685447692871,a world map with the words kureuch,801.0
24.52776336669922,a woman sitting in front of an armored vehicle,738.5
24.51412582397461,a woman standing in front of a screen,306.5
24.502071380615234,a fire burning in a dark room,130.5
24.48007583618164,a world map with the words kureuch,782.5
24.474695205688477,a man in a suit standing at a desk,475.0
24.448928833007812,a group of people in a room,448.0
24.408849716186523,a world map with the words kureuch,789.0
24.395553588867188,a man in a suit and tie standing at a podium,513.5
24.329967498779297,a world map with the words'kreut ',825.0
24.319580078125,a woman sitting in an office,531.5
24.31093406677246,a woman in a suit and white shirt,639.5
24.309059143066406,two women on a tv screen,597.0
24.299409866333008,a man in a suit sitting at a podium,521.0
24.288232803344727,a man in a suit holding a microphone,394.0
24.262128829956055,a world map with the words kureuch,771.5
24.23682975769043,a fire in the middle of a lake,63.5
24.23517417907715,a woman on a tv screen,850.0
24.23164939880371,a man in a suit standing at a desk,458.0
24.22422218322754,a fire burning in the night,129.5
24.223655700683594,a world map with the words kureuch,811.0
24.220396041870117,two people standing in front of a screen,305.0
24.203901290893555,a meeting room with people sitting at desks,481.5
24.076622009277344,a man in a suit and tie standing at a desk,506.5
24.07079315185547,a woman in a suit and white shirt,653.0
24.040332794189453,a room with a large screen,8.5
23.874645233154297,a fire burning in a field,62.0
23.854339599609375,a man in a suit and tie,353.0
23.82172203063965,flags flying in front of a building,281.0
23.763463973999023,a world map with the words kureuch,774.0
23.75517463684082,a woman in a white suit and a man in a suit,19.0
23.723350524902344,a man in a suit and tie speaking into a microphone,547.0
23.653247833251953,a world map with the words kureuch,796.5
23.636550903320312,a room full of people in suits and ties,482.5
23.632511138916016,a man in a suit standing at a podium,508.5
23.48492431640625,a woman in a business suit,601.0
23.480512619018555,a futuristic car in the dark,6.5
23.349443435668945,a woman in a dark room,153.5
23.345352172851562,a building with a sign on it,344.5
23.231422424316406,a woman in a suit and tie,672.0
23.209810256958008,the twitter account on a computer screen,92.5
23.135324478149414,a bunch of trucks driving down a street,275.5
23.112342834472656,a man standing in front of a screen,90.0
23.05034828186035,a man in a suit and tie,503.0
23.045578002929688,a woman in a suit sitting on a tv screen,730.5
23.020915985107422,a woman in a white suit sitting at a desk,44.0
22.985933303833008,a woman in a suit sitting on a tv screen,749.0
22.92603302001953,a woman in a white suit,750.5
22.865955352783203,a man in a suit sitting at a desk,478.5
22.826845169067383,a woman in a suit standing on an escalaor,545.5
22.812564849853516,a woman in a suit and white shirt,599.0
22.76548194885254,a group of people in a room,480.0
22.76238441467285,a woman wearing a face mask on an escalator,545.0
22.689279556274414,a man in a suit and tie sitting in the middle of a room,456.0
22.66400909423828,a woman and a man sitting at a table,263.5
22.65904998779297,a man in a suit sitting at a table,363.5
22.646820068359375,a woman in a suit sitting on a tv screen,739.5
22.57240104675293,a man in a suit and tie sitting at a table,360.0
22.368122100830078,a man in a suit sitting at a table,463.0
22.36357879638672,a man in a suit sitting at a desk,460.5
22.290525436401367,a man in a suit and tie,294.5
22.265275955200195,a woman in a white suit sitting at a desk in front of a lake,850.5
22.246347427368164,a fire burning in the sky,133.0
22.22784996032715,a woman in a suit sitting on a tv screen,743.5
22.200593948364258,a woman in a suit standing in front of a window,610.5
22.187105178833008,a woman in a white suit sitting on a tv screen,47.5
22.142433166503906,a woman wearing a face mask,567.5
22.096229553222656,a woman in a suit standing in front of a window,660.5
22.09088134765625,a tractor in the middle of a parking lot,276.5
22.076980590820312,a woman in a suit standing in front of a window,598.0
22.045759201049805,a woman in a suit standing in front of a window,666.0
22.019554138183594,a street scene with trucks and trucks,276.0
22.012012481689453,a man in a suit and tie standing at a table,375.0
21.94084930419922,a woman in a suit and a man in a suit,746.0
21.931068420410156,a woman in a suit standing in front of a window,632.0
21.911951065063477,a woman in a suit standing in front of a window,614.0
21.892391204833984,a man and woman sitting at a table,250.0
21.891925811767578,a woman in a suit standing in front of a window,652.5
21.825956344604492,a woman in a suit standing in front of a window,625.5
21.702280044555664,a man in a suit standing at a podium,472.0
21.689002990722656,a man in a suit and tie,89.5
21.67962074279785,a building that has been demolished,706.0
21.670495986938477,a woman in a suit standing in front of a window,638.5
21.595598220825195,a woman in a suit and jacket,745.0
21.539419174194336,a woman in a white suit sitting at a desk,902.5
21.476585388183594,a man in a suit sitting at a table,520.0
21.43409538269043,a man in a suit and tie,468.5
21.4222469329834,a screen with a message on it,93.0
21.408544540405273,a world map with the words kre,808.5
21.38153839111328,a world map with the words kre,791.0
21.36125946044922,a man in a suit and tie,478.0
21.29955291748047,a woman in a white suit and jacket,851.0
21.23888397216797,a woman in a white suit,48.5
21.237369537353516,a futuristic car with a blue light,1.5
21.185043334960938,a world map with the words kre,820.5
21.103588104248047,a world map with the words kre,780.0
21.09958267211914,a woman wearing a mask and holding a flag,687.0
21.077594757080078,a woman sitting in front of a tv screen,732.0
21.019468307495117,a world map with the words kre,770.0
20.81084632873535,a man in a suit and tie standing on an escalaor,544.5
20.767736434936523,a world map with the words kre,794.0
20.74778175354004,a man holding a yellow and white flag,444.5
20.58949089050293,two people sitting at a table,369.5
20.55449867248535,a woman in a white suit sitting on a tv screen,739.0
20.4523868560791,a world map with the words'kreut ',799.0
20.444194793701172,a world map with the words'kreut ',805.5
20.295658111572266,a world map with the words'kreut ',785.5
20.241212844848633,a world map with the words'kreut ',767.5
20.23493194580078,a woman in a white suit,906.5
20.22089195251465,a man in a suit and tie,460.0
20.086894989013672,a man in a suit and tie,462.5
19.92384910583496,a world map with the words'kreut ',778.0
19.654369354248047,a woman in a white suit sitting at a desk,47.0
19.619096755981445,a woman in a white suit,744.5
19.60475730895996,a world map with the words'kreut ',818.0
19.473804473876953,a woman in a white suit,747.5
19.305850982666016,a woman in a white suit,738.0
19.080814361572266,a woman in a white suit,741.5
18.866121292114258,a man in a suit and tie sitting at a table,453.5
18.698307037353516,a group of people standing in front of a building,695.5
18.401165008544922,a flag flying in the sky,283.5
18.250337600708008,a man holding a flag in front of a crowd,695.0
18.172048568725586,a crowd of people gathered around a monument,704.5
17.904096603393555,the sky with clouds in the background,705.0
17.683467864990234,a woman in a white suit sitting at a table,49.5
17.051082611083984,a crowd of people standing in a room,591.5
17.028770446777344,two men in suits and ties standing at a table,375.5
16.990055084228516,a woman standing on an escalator,546.0
16.711448669433594,a crowd of people in an airport,554.0
15.916973114013672,a man standing at a podium,119.0
13.41479778289795,a truck driving down a street,270.0
13.0686616897583,a woman in a white suit,851.5
