score,label,timestamp
28.896371841430664,an airport with a lot of numbers on it,909.0
28.87309455871582,a futuristic room with a large screen,6.5
28.839675903320312,an old church in the city,522.5
28.830106735229492,a man in a suit and tie on a tv screen,96.5
28.79932975769043,the fire at a building in the city,968.5
28.774166107177734,a man wearing glasses and making a funny face,717.0
28.74300193786621,a wreath hanging on the side of a building,861.0
28.67483139038086,a person taking a picture of a person on a smartphone,272.0
28.660415649414062,a world map with a blue background,0.0
28.591306686401367,a man in a suit speaking into microphones,269.0
28.590469360351562,people waiting in a line at a train station,910.5
28.578035354614258,a man in a suit and tie giving a speech,65.5
28.53553581237793,a woman in a red shirt and black shirt on a tv screen,139.5
28.4854736328125,a person taking a picture of a person on a phone,271.5
28.468799591064453,a woman in a red sweater holding a microphone,188.5
28.467348098754883,a soldier walking through the mud hole,309.0
28.449480056762695,a person in a hospital bed,654.0
28.435232162475586,"the uk weather map, with the uk and ireland highlighted in blue",1000.5
28.422515869140625,a man in a suit and tie walking into a room,246.0
28.375865936279297,a woman in a red sweater and black shirt on a tv screen,139.0
28.327070236206055,a group of people wearing face masks,278.5
28.3177547454834,a woman holding a microphone in front of a city at night,149.0
28.296409606933594,the scene after the crash on the a highway,893.5
28.294267654418945,a man in a blue shirt and glasses speaking into a microphone,552.0
28.277402877807617,a fire burning in a building,956.0
28.258499145507812,a person sleeping on a bed,690.0
28.217741012573242,a woman in a red shirt and black shirt on a tv screen,135.0
28.160402297973633,a weather map with a sun in the sky,1018.5
28.10552978515625,an eagle on the side of a building,111.0
28.090797424316406,a gloved hand in a blue bucket,581.5
28.084178924560547,a weather map and a weather map,1020.0
28.04750633239746,a woman in a black jacket speaking into microphones,254.5
28.014217376708984,a weather map with different weather conditions,1020.5
27.974658966064453,a man wearing glasses and a jacket,812.0
27.92146110534668,a man in a suit and glasses,702.5
27.903051376342773,the scene of the crash on the a highway,894.5
27.893253326416016,a weather map with the sun shining through the clouds,1018.0
27.873010635375977,a man wearing glasses and making a funny face,712.5
27.86997413635254,a building being built on a street,849.5
27.85665512084961,a woman sleeping in a hospital bed,690.5
27.82763671875,a tree that fell down on the side of a road,892.5
27.76715660095215,a man in a suit talking to another man in a suit,283.5
27.758630752563477,a fire in a building in the city,964.5
27.756656646728516,a futuristic room with a map on the wall,7.5
27.743167877197266,an old church with a tower,821.5
27.742900848388672,a train on the tracks in the snow,122.5
27.67072296142578,a man standing at a podium,67.0
27.656009674072266,an older person's hands,656.5
27.651437759399414,a tree that has fallen on the side of a road,891.0
27.627601623535156,a train at a train station,915.0
27.6165714263916,a woman wearing a face mask,281.0
27.61566162109375,a shelf full of medicine bottles,749.5
27.61306381225586,a building under construction with scr scr scr scr scr scr scr scr scr scr sc,835.5
27.603986740112305,a building under construction in the city,852.5
27.594579696655273,a fire truck on the street,951.0
27.532304763793945,a soldier walking through a field,300.5
27.518659591674805,a man standing at a podium,72.5
27.480806350708008,a building with flags flying in the air,311.0
27.45555305480957,a group of firefighters standing in front of a building,952.5
27.399518966674805,a man in a blue shirt and glasses speaking into a microphone,539.0
27.375431060791016,a doctor holding a sy in his hand,585.5
27.34552001953125,a fire in a building on the corner of a street,963.0
27.331899642944336,a man standing at a podium,82.5
27.312036514282227,a man on top of a truck,906.5
27.285533905029297,a woman in a hospital bed,689.5
27.268653869628906,two people standing at podiums in front of a screen,326.5
27.23756980895996,a woman in a black dress and a man in a blue suit,348.5
27.227981567382812,a crowd of people in a building,863.5
27.18153190612793,a weather map with clouds and sun,1022.0
27.177419662475586,two people standing at podiums,325.5
27.154029846191406,two people sitting on chairs in an office,608.0
27.13192367553711,a group of men sitting in chairs,60.5
27.122844696044922,a man in a suit and tie standing at a podium,80.5
27.119140625,a building being built with scr scr scr scr scr scr scr scr scr scr sc,833.5
27.06009292602539,a woman standing in front of flags,210.0
27.036773681640625,a woman holding a bottle of liquid,516.0
27.0361385345459,a woman in a hospital bed,694.5
27.017377853393555,a woman holding a bottle of liquid,519.0
26.98885726928711,a building under construction with a car parked in front of it,798.5
26.96780776977539,a bottle with water in it,692.5
26.967443466186523,a woman standing in front of a tv screen,1050.5
26.937665939331055,a man in a suit standing at a podium,81.5
26.911409378051758,a man in a hospital bed,695.0
26.89865493774414,a man sitting at a table,72.0
26.897859573364258,a man wearing a face mask,792.0
26.779895782470703,the scene after the crash on the m6,895.0
26.77001953125,a machine that is making something,571.0
26.747905731201172,a man in a suit and tie,268.0
26.74703598022461,a man sitting on a chair,607.0
26.698659896850586,a large room filled with people,113.5
26.6721248626709,a woman in a hospital room,694.0
26.66313934326172,an old building with a dome on top,818.0
26.66029930114746,a man's silhouette with the words proteniser inff,567.5
26.65597152709961,the scene after the crash on the bruce highway,896.5
26.643957138061523,a city with a lot of lights,238.5
26.624553680419922,a building with a flag on it,312.5
26.606721878051758,a house being built in a street,834.5
26.604671478271484,a soldier walking through a field,309.5
26.573949813842773,a man with glasses sitting in front of a bookshel,596.0
26.532562255859375,a person in a hospital room,686.5
26.529674530029297,a person's face in the middle of the screen,756.5
26.522850036621094,an old church with a clock tower,823.5
26.51570701599121,a woman speaking into microphones,260.5
26.491209030151367,a computer screen with the word march on it,751.5
26.456998825073242,a group of people sitting in chairs,59.0
26.441661834716797,a group of people sitting in chairs,91.5
26.389923095703125,a group of people in a court,285.5
26.342811584472656,the wreckage of a plane that crashed at the airport,119.5
26.334138870239258,a woman wearing a face mask,600.5
26.322307586669922,a person in gloves and gloves putting something into a bucket,581.0
26.311840057373047,a woman speaking into a microphone,250.0
26.273141860961914,a man in a blue shirt and glasses,547.0
26.226383209228516,a group of people sitting in a room,609.0
26.215444564819336,a person cutting a piece of wood,793.5
26.204326629638672,a person standing in a field,302.0
26.175172805786133,a building under construction with scr scr scr scr scr scr scr scr scr scr sc,834.0
26.167043685913086,a train station with many people,912.0
26.14504051208496,several bottles of medicine on a table,750.5
26.13159942626953,a man in a suit sitting at a table,70.0
26.031415939331055,people sitting at desks in a room,730.5
26.025794982910156,a group of people standing in a room,295.5
25.932937622070312,a test tube and a test tube,557.0
25.91950798034668,a woman in a black dress and a man in a suit,416.5
25.91851234436035,a woman in a black dress standing next to a bottle of liquid,514.0
25.89378547668457,a woman in a black dress standing next to a bottle of liquid,509.0
25.88751792907715,a meeting room with people sitting at desks,730.0
25.88133430480957,a person wearing gloves and gloves,579.0
25.851070404052734,a man with glasses sitting in front of a bookshel,599.0
25.7847957611084,"the red square in moscow, russia",237.0
25.78474998474121,a woman sitting at a table with flowers in the background,975.5
25.76466941833496,a gun with the words proteiner in it,555.5
25.759540557861328,a man in a suit and tie talking to a woman in a mask,283.0
25.729812622070312,a man's body with the words protebuster in front of it,568.0
25.709514617919922,a man in a suit and tie speaking at a podium,344.5
25.565340042114258,a woman sitting at a desk with a bottle of liquid,505.5
25.55314826965332,a futuristic car with a blue light on it,4.5
25.54237174987793,a man in a suit and tie speaking into microphones,272.5
25.529767990112305,an old building with a tower,820.5
25.50004005432129,a cigarette with the words proteiner in it,556.0
25.46408462524414,a woman in a black dress standing at a podium,1033.5
25.428388595581055,a woman in a black dress and a bottle of water,512.0
25.420923233032227,a shelf with bottles on it,749.0
25.418899536132812,a man standing at a podium,327.5
25.398757934570312,a man standing at a podium,342.5
25.397647857666016,a woman sitting at a desk with a bottle of liquid,515.5
25.37752342224121,a woman sitting at a desk in front of flags,231.5
25.3677978515625,a house being built on a street,835.0
25.315746307373047,a hospital room with a door handle,646.5
25.28582191467285,a woman in a black dress and a bottle of liquid,520.0
25.2689208984375,a woman standing in front of a tv screen,1044.5
25.268178939819336,a man cutting a piece of wood,793.0
25.26713752746582,a woman in a black dress and a man in a suit,353.0
25.2670841217041,a woman sitting at a desk with a bottle of liquid,521.5
25.261186599731445,a crowd of people in a court,297.0
25.243453979492188,a city at night with snow on the ground,243.0
25.172706604003906,a woman in a black dress and a bottle of water,504.5
25.157176971435547,a man wearing glasses and a suit,699.5
25.094558715820312,a woman standing in front of a television screen,12.5
25.089881896972656,a man in a gray coat,843.5
25.080360412597656,a woman sitting at a desk with a bottle of liquid,509.5
25.024160385131836,a woman sitting at a table with flags behind her,228.0
25.02019691467285,a man in a suit sitting at a table,63.5
25.01718521118164,a woman sitting at a table with flags behind her,222.0
25.004150390625,a man in a suit and glasses speaking into a microphone,722.5
24.99707794189453,a woman sitting at a table with flags behind her,230.5
24.986164093017578,a man standing at a podium,333.5
24.984529495239258,a woman in a black dress on a tv screen,138.5
24.980850219726562,a tree with red paint on it,828.5
24.976078033447266,a group of men sitting in chairs,77.5
24.96910285949707,a man with glasses sitting in front of a computer,598.5
24.965042114257812,a man walking down a dirt road,131.5
24.964292526245117,a man in a suit and tie speaking into a microphone,747.5
24.919450759887695,a woman holding a man's hand,624.5
24.903318405151367,a woman in a black dress and a bottle of liquid,501.5
24.881088256835938,the scene of the crash on the bruce highway,894.0
24.865476608276367,a man in a suit and tie speaking into a microphone,287.0
24.858369827270508,a woman standing in front of a building,428.0
24.856916427612305,a group of people in a courtroom,286.5
24.7735595703125,a woman sitting at a table with flags behind her,217.5
24.769943237304688,a man in a suit standing in front of a camera,264.0
24.729110717773438,a woman sitting at a table with flags behind her,226.5
24.724761962890625,a person wearing a mask and gloves,578.0
24.692581176757812,a person holding a sy in their hand,585.0
24.68609046936035,a man in a suit and glasses,432.5
24.68526268005371,a train that is on the tracks,122.0
24.605255126953125,the weather map for the uk,1019.5
24.59461212158203,a woman in a black dress and a man in a red shirt,135.5
24.59145164489746,a man sitting on a couch in front of a world map,8.0
24.57813262939453,a woman standing in front of flowers,972.5
24.53011131286621,a person writing on a piece of paper,832.0
24.529220581054688,an old building in a city,816.0
24.5224609375,a knife with the words proteiner in it,554.5
24.477861404418945,a man with glasses sitting in front of a computer,588.0
24.446096420288086,a woman sitting at a desk in front of a television screen,16.5
24.429176330566406,a man standing at a podium,332.0
24.36199378967285,two men in hard hats and safety vests,904.0
24.360694885253906,a man in a suit and glasses,482.5
24.34131622314453,a building with scr scr scr scr scr scr scr scr scr scr scr sc,836.5
24.314496994018555,a man in a suit and tie speaking into a microphone,736.5
24.308717727661133,a city at night with lights,238.0
24.30748176574707,a woman standing in front of a tv screen,20.0
24.297271728515625,a man in a suit and glasses,939.5
24.283052444458008,a man in a suit and tie speaking at a podium,333.0
24.280590057373047,a man in a suit and tie,101.5
24.274940490722656,a woman sitting at a desk in front of a building,420.5
24.268110275268555,a man standing in a room,51.0
24.225322723388672,two men standing in a room,52.0
24.211318969726562,two men working on a table,790.0
24.20928955078125,a man in a suit and tie,391.0
24.205894470214844,a river with buildings in the background,233.5
24.203449249267578,a man in a suit and tie talking to a woman in a suit,282.5
24.14772605895996,a group of people in a room,265.0
24.133831024169922,a woman in a black dress and a man in a red shirt,141.0
24.12740707397461,a man in a suit standing in front of a mirror,246.5
24.11186981201172,a woman in a hospital bed,652.0
24.08979034423828,a tv set with a man on the screen,10.0
24.08497428894043,a group of people in a court,295.0
24.056447982788086,a person with a heart attack,566.5
24.049449920654297,a group of people sitting at a table,684.5
24.03333854675293,a woman entering an office building,525.5
24.029279708862305,a man with glasses sitting in front of a computer,595.0
23.91555404663086,a woman standing in front of a television screen,47.5
23.845918655395508,a group of people standing around a table,857.5
23.837566375732422,a man in a suit sitting at a table,84.5
23.825700759887695,a knife on a white background,553.5
23.809621810913086,a bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald,435.5
23.795764923095703,a person holding a sy in their hand,587.0
23.752408981323242,a woman standing in front of a television screen,486.0
23.744853973388672,a man in a blue shirt and glasses,544.5
23.71371078491211,a man in a suit and tie sitting at a podium,329.5
23.693378448486328,some glass blocks on a table,573.0
23.67654800415039,a piece of glass on a table,573.5
23.66655158996582,a computer screen with the word error on it,751.0
23.63597869873047,a woman speaking into a microphone,674.5
23.578601837158203,a woman sitting at a desk with a man in the background,490.5
23.573890686035156,a bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald,433.0
23.551820755004883,a woman in a black dress and a man in a suit,17.0
23.535343170166016,an old building with many windows,819.0
23.523622512817383,a bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald,447.5
23.519983291625977,a woman standing in front of a tv screen,45.5
23.516481399536133,a man in a suit sitting at a podium,330.5
23.49575424194336,a woman standing in front of a television screen,23.5
23.48523712158203,a bottle of water on a table,577.0
23.47382164001465,a woman speaking into a microphone,659.0
23.4650936126709,a group of people standing in a room,610.0
23.463058471679688,a hand holding a sy in front of a monitor,586.5
23.443471908569336,a person wearing gloves and gloves,583.0
23.426027297973633,a man wearing a face mask,853.0
23.394296646118164,a woman in a black dress sitting at a desk with flags behind her,216.5
23.373212814331055,a bunch of screws on a white surface,577.5
23.36536979675293,a woman standing in front of a television screen,39.0
23.342056274414062,a woman sitting at a desk,498.0
23.339561462402344,a man and a woman sitting at a table,15.0
23.337739944458008,a woman standing in front of a television screen,35.0
23.28571128845215,a man sitting in front of a television screen,11.0
23.275094985961914,a woman standing in front of a tv screen,36.0
23.220373153686523,a man in a suit sitting on a chair,96.0
23.18506622314453,two people sitting in a room,608.5
23.147363662719727,a woman standing in front of a television screen,30.0
23.124492645263672,a city at night with lights,235.5
23.082746505737305,a city with a clock tower,236.0
23.079879760742188,a bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald,480.0
23.076032638549805,a woman standing in front of a television screen,18.5
23.070125579833984,a woman sitting in front of a television screen,13.0
23.06591033935547,a woman sitting at a table with a bottle of liquid,510.5
23.05870819091797,a woman in a black dress sitting at a table with flags behind her,209.5
23.042707443237305,a bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald,477.0
23.02590560913086,a woman in a black dress standing in front of a green plant,970.0
22.996578216552734,a bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald,454.0
22.923532485961914,a woman sitting at a desk,14.5
22.90725326538086,a woman in a black dress,1048.0
22.887821197509766,a bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald,450.0
22.883207321166992,a tree that has fallen down on the side of a road,893.0
22.81736946105957,a woman in a black dress sitting at a table with flags behind her,217.0
22.81472396850586,a woman in a black dress and a man in a suit,20.5
22.79173469543457,a woman wearing a face mask,605.0
22.77234649658203,a bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald,473.0
22.763065338134766,a bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald,461.0
22.736230850219727,a man standing in front of a building,848.0
22.726547241210938,a group of people sitting at a table,734.0
22.714738845825195,a woman in a suit and scarf,665.0
22.71371841430664,a bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald,470.0
22.685169219970703,a man in a blue suit and glasses,938.0
22.633434295654297,a man walking through a building,838.0
22.59245491027832,a woman standing in front of a tv screen,976.0
22.5571231842041,a car parked in front of a building,824.5
22.556928634643555,a man sitting at a table,859.5
22.495628356933594,a woman sitting at a table with a bottle of water,511.0
22.471105575561523,a man standing in front of a tv screen,1051.0
22.379043579101562,a man standing in front of a camera,262.0
22.347412109375,a man in a suit and tie,742.0
22.326650619506836,a bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald,443.0
22.298274993896484,a man in a suit and tie,315.0
22.255884170532227,a man standing in a room,56.5
22.253040313720703,a bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald,441.0
22.228654861450195,a hospital room with a door open,647.0
22.221147537231445,a bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald bald,456.5
22.171995162963867,a man sitting in front of a tv screen,9.5
22.150333404541016,a man in a suit and tie,809.0
22.14179039001465,a person in a hospital bed,651.0
22.136653900146484,a woman standing in front of a building,781.0
21.985515594482422,a woman standing in front of a white wall,606.5
21.9672908782959,a man in a white shirt,649.5
21.95460319519043,a satellite satellite satellite satellite satellite satellite satellite satellite satellite satellite satellite satellite satellite satellite satellite satellite satellite,981.5
21.835296630859375,a sign that reads march on it,752.5
21.788305282592773,a group of people sitting at a table,720.0
21.757665634155273,a fire burning in the sky,959.0
21.727365493774414,a room with a couch and a table,6.0
21.565420150756836,a man in a suit and tie,727.5
21.509714126586914,a sign on the side of a building,527.0
21.374168395996094,two people sitting at a table,530.5
21.359590530395508,a group of people standing in a room,864.0
21.29289436340332,people sitting at desks in a classroom,721.5
21.266191482543945,a woman in a black dress and a man in a suit,26.5
21.26062774658203,an abstract painting with black and white paint,123.5
21.2272891998291,a man standing in a room,839.0
20.861555099487305,a man sitting at a table,528.5
20.701231002807617,a field with grass and trees in the background,301.5
20.655839920043945,a man cutting a piece of wood,790.5
20.5704288482666,a man standing in front of a building,841.0
20.55202865600586,a woman in a black dress and a man in a suit,496.0
20.458370208740234,a blue bowl on a table,582.0
20.45085906982422,the entrance to the new york hotel in new york,110.5
20.05681610107422,a futuristic car with a blue light,1.5
19.996063232421875,a woman standing in front of a tree,885.5
19.992538452148438,a person with a sign on it,832.5
19.885374069213867,a woman sitting at a desk,872.0
19.483766555786133,a woman sitting on a couch,8.5
19.376787185668945,a woman sitting at a table,528.0
19.275423049926758,a piece of art with a black and white background,124.5
19.244943618774414,a woman in a black dress standing next to a man in a suit and tie,33.0
19.149341583251953,a woman sitting at a desk,503.0
19.003440856933594,a woman in a black dress standing next to a man in a suit and tie,44.5
18.887279510498047,a woman in a black dress standing next to a man in a suit and tie,488.5
18.637348175048828,a man in a gray coat,848.5
18.594554901123047,a woman in a black dress sitting at a desk,508.5
18.529253005981445,a woman in a black dress standing next to a man in a suit and tie,497.5
18.389631271362305,the waldo hotel in new york,109.0
18.355697631835938,the entrance to the waldo hotel in new york,108.0
18.34584617614746,a magni and a magni,563.0
18.27246856689453,a beak with a beakle in it,558.0
18.073020935058594,the entrance to the waldo hotel in new york,110.0
17.3924617767334,a soldier standing in a field,310.5
17.3167724609375,a street sign hanging from the ceiling,918.0
17.211259841918945,a beak and a beak beak beak beak beak beak beak beak beak beak beak beak beak beak,561.5
16.84974479675293,a man wearing glasses and a suit,718.0
16.038440704345703,a group of people standing in a building,864.5
15.587503433227539,a man standing at a podium in front of a crowd,858.5
10.783218383789062,a woman in a black dress standing in front of flowers,976.5
10.46774959564209,a woman's face with a black and white background,123.0
